speed_kmh,wing_angle_deg,drs_active,downforce_n,drag_n,stability_index,stability_label,force_ratio,speed_wing,porpoising_flag,speed_kmh_qbin,wing_angle_deg_qbin,downforce_n_qbin,drag_n_qbin
157.19,20.32,1,1013.66,54.35,100.0,stable,18.650599,3194.1008,0,1,2,1,0
265.07,15.6,1,2231.82,142.52,100.0,stable,15.659697,4135.0923,0,3,1,2,2
122.62,8.89,1,274.47,27.92,100.0,stable,9.830587,1090.0919,0,0,0,0,0
113.7,25.35,1,653.83,31.31,100.0,stable,20.882467,2882.295,0,0,3,0,0
240.81,13.97,1,1653.58,114.75,100.0,stable,14.410283,3364.1157,0,2,1,2,1
243.27,6.35,0,773.5,143.27,100.0,stable,5.398897,1544.7645,0,2,0,0,2
268.92,32.44,0,4583.37,269.23,95.83,stable,17.023994,8723.765,0,3,4,4,4
292.41,9.83,0,1725.57,213.84,100.0,stable,8.069445,2874.3904,0,3,0,2,3
358.6,9.49,1,2505.16,240.3,100.0,stable,10.425135,3403.114,0,4,0,3,3
236.82,9.37,0,1078.79,139.55,100.0,stable,7.730491,2219.0034,0,2,0,1,2
185.58,12.24,1,863.06,66.53,100.0,stable,12.972494,2271.4993,0,1,1,1,1
310.72,11.97,1,2366.51,185.84,100.0,stable,12.734126,3719.3186,0,3,1,3,3
171.77,9.16,0,555.1,73.26,100.0,stable,7.577122,1573.4132,0,1,0,0,1
216.33,27.91,0,2587.92,159.04,100.0,stable,16.272133,6037.7705,0,2,3,3,2
120.79,26.69,0,774.28,48.39,100.0,stable,16.000828,3223.8853,0,0,3,0,0
106.72,6.19,0,145.16,27.54,100.0,stable,5.270879,660.5968,0,0,0,0,0
355.1,8.72,0,2258.06,311.66,100.0,stable,7.2452674,3096.4722,0,4,0,2,4
321.53,28.81,0,5887.42,357.81,30.63,moderate,16.45404,9263.279,1,4,3,4,4
284.43,20.96,0,3419.14,240.1,100.0,stable,14.240482,5961.6523,0,3,2,3,3
208.37,11.29,0,1004.71,110.47,100.0,stable,9.094868,2352.4973,0,2,1,1,1
145.92,28.7,0,1208.28,73.53,100.0,stable,16.432478,4187.9043,0,0,3,1,1
141.46,27.26,0,1083.03,67.13,100.0,stable,16.133324,3856.1997,0,0,3,1,1
166.31,26.8,0,1473.51,91.94,100.0,stable,16.026865,4457.108,0,1,3,2,1
245.55,7.54,0,934.49,147.38,100.0,stable,6.3406835,1851.447,0,2,0,1,2
289.37,27.6,0,4583.93,282.82,95.8,stable,16.207941,7986.612,0,3,3,4,4
274.95,17.02,0,2614.85,209.26,100.0,stable,12.4957,4679.6494,0,3,2,3,3
174.18,11.49,1,714.28,58.04,100.0,stable,12.306685,2001.3281,0,1,1,0,0
353.04,18.85,0,4757.67,356.01,87.12,mild,13.363866,6654.804,1,4,2,4,4
295.54,13.95,0,2488.77,230.41,100.0,stable,10.801484,4122.783,0,3,1,3,3
246.9,31.15,0,3725.86,221.15,100.0,stable,16.84766,7690.9346,0,2,4,3,3
262.11,20.49,1,2840.76,151.58,100.0,stable,18.740995,5370.6333,0,3,2,3,2
211.19,25.93,0,2304.01,145.69,100.0,stable,15.814469,5476.1567,0,2,3,2,2
165.65,7.57,1,427.21,50.32,100.0,stable,8.489864,1253.9705,0,1,0,0,0
194.33,14.47,1,1115.06,75.29,100.0,stable,14.810201,2811.955,0,1,1,1,1
300.83,25.55,0,4611.03,293.39,94.45,mild,15.716383,7686.206,1,3,3,4,4
103.81,13.41,0,295.41,28.21,100.0,stable,10.471819,1392.092,0,0,1,0,0
130.76,22.25,0,764.81,51.99,100.0,stable,14.710713,2909.41,0,0,2,0,0
112.19,13.35,1,343.39,24.69,100.0,stable,13.90806,1497.7366,0,0,1,0,0
110.79,12.63,0,317.14,31.78,100.0,stable,9.979233,1399.2777,0,0,1,0,0
326.7,11.57,1,2530.01,204.38,100.0,stable,12.378951,3779.919,0,4,1,3,3
286.47,11.87,0,1994.82,210.34,100.0,stable,9.4837885,3400.399,0,3,1,2,3
225.66,27.42,0,2770.43,171.36,100.0,stable,16.167309,6187.597,0,2,3,3,2
125.93,6.06,0,197.71,38.31,100.0,stable,5.1607933,763.1358,0,0,0,0,0
230.28,12.45,0,1350.71,136.96,100.0,stable,9.862076,2866.9858,0,2,1,1,2
225.47,32.28,0,3207.93,188.66,100.0,stable,17.003763,7278.1714,0,2,4,3,3
145.9,14.67,1,637.14,42.57,100.0,stable,14.966879,2140.353,0,0,1,0,0
214.97,16.38,0,1539.37,126.56,100.0,stable,12.163164,3521.2085,0,2,1,2,2
205.6,28.67,1,2396.41,109.41,100.0,stable,21.903025,5894.5522,0,1,3,3,1
263.2,26.15,0,3606.9,227.28,100.0,stable,15.869852,6882.68,0,3,3,3,3
268.3,5.78,1,856.45,130.16,100.0,stable,6.5799785,1550.7739,0,3,0,1,2
112.01,8.19,0,211.27,30.85,100.0,stable,6.848298,917.3619,0,0,0,0,0
199.27,17.88,0,1440.64,111.53,100.0,stable,12.917063,3562.9475,0,1,2,2,1
265.85,19.99,0,2855.1,206.06,100.0,stable,13.855674,5314.342,0,3,2,3,3
233.33,9.98,0,1114.58,136.38,100.0,stable,8.1726055,2328.6333,0,2,0,1,2
326.97,12.49,0,2732.35,276.27,100.0,stable,9.890144,4083.8552,0,4,1,3,4
274.55,28.47,1,4245.96,194.32,100.0,stable,21.85035,7816.438,0,3,3,4,3
143.18,16.66,1,694.3,42.3,100.0,stable,16.413712,2385.3787,0,0,1,0,0
118.7,28.74,1,800.5,36.52,100.0,stable,21.919497,3411.438,0,0,3,1,0
270.24,27.4,0,3970.9,245.67,100.0,stable,16.163553,7404.5757,0,3,3,4,3
107.03,16.19,1,377.44,23.46,100.0,stable,16.088663,1732.8158,0,0,1,0,0
255.23,30.2,1,3871.7,173.88,100.0,stable,22.266504,7707.9463,0,2,4,3,2
349.16,23.5,0,5743.9,379.7,37.8,moderate,15.127468,8205.26,1,4,3,4,4
252.5,5.87,0,770.77,153.81,100.0,stable,5.011183,1482.1749,0,2,0,0,2
202.87,10.88,0,917.93,104.18,100.0,stable,8.811,2207.2256,0,1,0,1,1
270.47,11.19,1,1677.14,139.41,100.0,stable,12.030271,3026.559,0,3,1,2,2
221.44,5.28,0,532.99,117.83,100.0,stable,4.5233808,1169.2032,0,2,0,0,2
244.59,25.95,1,3093.01,146.63,100.0,stable,21.093977,6347.1104,0,2,3,3,2
349.49,26.57,0,6454.12,404.09,2.29,severe,15.971987,9285.949,1,4,3,4,4
202.32,29.5,0,2381.35,143.63,100.0,stable,16.579754,5968.4404,0,1,4,3,2
354.72,19.54,0,4973.01,363.87,76.35,mild,13.666996,6931.229,1,4,2,4,4
339.92,14.98,0,3529.34,309.53,100.0,stable,11.402255,5092.0015,0,4,1,3,4
151.88,25.05,1,1153.92,55.54,100.0,stable,20.776379,3804.594,0,0,3,1,0
118.38,27.58,0,766.6,47.31,100.0,stable,16.203762,3264.9204,0,0,3,0,0
126.71,28.31,0,899.52,55.0,100.0,stable,16.35491,3587.16,0,0,3,1,0
104.83,20.59,1,456.68,24.29,100.0,stable,18.801151,2158.4497,0,0,2,0,0
125.03,12.84,0,410.39,40.59,100.0,stable,10.110619,1605.3853,0,0,1,0,0
281.0,7.75,1,1258.26,145.03,100.0,stable,8.67586,2177.75,0,3,0,1,2
118.86,19.97,0,570.12,41.18,100.0,stable,13.844584,2373.634,0,0,2,0,0
184.53,14.82,0,1028.9,90.99,100.0,stable,11.307837,2734.7346,0,1,1,1,1
323.89,32.89,0,6731.31,394.12,0.0,severe,17.079342,10652.742,1,4,4,4,4
106.17,34.46,0,753.46,43.69,100.0,stable,17.245596,3658.618,0,0,4,0,0
315.83,5.59,0,1147.62,240.19,100.0,stable,4.7779675,1765.4896,0,4,0,1,3
174.69,32.65,0,1945.49,114.1,100.0,stable,17.050745,5703.629,0,1,4,2,1
131.31,19.96,0,695.37,50.24,100.0,stable,13.840962,2620.9475,0,0,2,0,0
284.64,26.26,0,4234.54,266.38,100.0,stable,15.896614,7474.647,0,3,3,4,4
266.67,10.42,1,1519.61,134.28,100.0,stable,11.316727,2778.7017,0,3,0,2,2
332.53,31.17,0,6761.82,401.28,0.0,severe,16.850628,10364.96,1,4,4,4,4
294.79,9.47,1,1689.47,162.36,100.0,stable,10.405704,2791.6614,0,3,0,2,2
312.92,27.23,0,5293.36,328.26,60.33,mild,16.12551,8520.812,1,4,3,4,4
174.74,27.58,0,1670.08,103.08,100.0,stable,16.201784,4819.329,0,1,3,2,1
147.02,5.98,0,266.15,52.19,100.0,stable,5.099636,879.1796,0,0,0,0,0
298.91,22.63,1,4062.52,205.25,100.0,stable,19.793034,6764.333,0,3,2,4,3
313.81,24.31,0,4790.03,311.58,85.5,mild,15.373355,7628.7207,1,4,3,4,4
362.48,28.04,0,7297.05,447.69,0.0,severe,16.299335,10163.939,1,4,3,4,4
209.34,24.85,1,2176.11,105.11,100.0,stable,20.703169,5202.099,0,2,3,2,1
198.58,6.58,0,534.04,95.64,100.0,stable,5.583856,1306.6564,0,1,0,0,1
305.75,19.4,0,3669.1,269.66,100.0,stable,13.606394,5931.55,0,3,2,3,4
190.31,29.68,0,2119.1,127.56,100.0,stable,16.612576,5648.401,0,1,4,2,2
346.65,23.0,0,5547.05,370.65,47.65,moderate,14.965735,7972.9497,1,4,2,4,4
327.48,9.57,0,2105.8,267.42,100.0,stable,7.874504,3133.9836,0,4,0,2,4
213.68,10.1,1,946.14,85.9,100.0,stable,11.014436,2158.168,0,2,0,1,1
298.98,14.39,0,2624.49,237.32,100.0,stable,11.058866,4302.3223,0,3,1,3,3
299.95,20.33,0,3694.05,263.96,100.0,stable,13.994735,6097.984,0,3,2,3,4
127.33,14.89,0,492.19,43.37,100.0,stable,11.348628,1895.9437,0,0,1,0,0
339.18,10.76,1,2537.18,218.09,100.0,stable,11.633637,3649.577,0,4,0,3,3
233.89,23.32,0,2559.17,169.8,100.0,stable,15.0716715,5454.315,0,2,3,3,2
319.01,29.61,0,5941.92,357.93,27.9,severe,16.600788,9445.887,1,4,4,4,4
184.81,23.4,1,1602.8,79.63,100.0,stable,20.128094,4324.5537,0,1,3,2,1
337.31,9.46,0,2210.3,283.4,100.0,stable,7.799224,3190.9526,0,4,0,2,4
203.14,6.26,1,531.57,74.87,100.0,stable,7.0999064,1271.6565,0,1,0,0,1
102.87,22.74,0,483.36,32.48,100.0,stable,14.881773,2339.264,0,0,2,0,0
339.93,34.36,0,7705.42,447.01,0.0,severe,17.23769,11679.995,1,4,4,4,4
124.19,10.68,1,337.62,29.21,100.0,stable,11.558371,1326.3492,0,0,0,0,0
184.62,23.25,0,1589.94,105.65,100.0,stable,15.049124,4292.415,0,1,3,2,1
351.77,19.15,0,4797.01,355.36,85.15,mild,13.499015,6736.395,1,4,2,4,4
351.91,30.02,1,7319.96,329.34,0.0,severe,22.226149,10564.339,1,4,4,4,4
251.96,6.78,0,885.22,154.19,100.0,stable,5.7410984,1708.289,0,2,0,1,2
267.44,18.13,0,2629.33,201.73,100.0,stable,13.033907,4848.687,0,3,2,3,3
218.84,14.0,0,1368.81,126.41,100.0,stable,10.828337,3063.76,0,2,1,1,2
177.7,12.32,0,796.36,81.42,100.0,stable,9.7808895,2189.264,0,1,1,1,1
187.1,27.21,1,1891.03,87.98,100.0,stable,21.493862,5090.991,0,1,3,2,1
278.22,11.11,0,1761.66,196.48,100.0,stable,8.966104,3091.0242,0,3,1,2,3
299.38,15.89,0,2900.08,243.56,100.0,stable,11.907046,4757.1484,0,3,1,3,3
309.77,31.76,0,5968.24,352.42,26.59,severe,16.93502,9838.295,1,3,4,4,4
309.25,28.09,0,5320.83,326.21,58.96,moderate,16.311058,8686.833,1,3,3,4,4
124.17,25.32,0,779.11,49.76,100.0,stable,15.657355,3143.9844,0,0,3,0,0
231.02,16.01,0,1739.5,145.31,100.0,stable,11.970959,3698.6304,0,2,1,2,2
115.25,24.82,0,658.92,42.45,100.0,stable,15.522261,2860.505,0,0,3,0,0
245.63,9.8,0,1212.75,150.82,100.0,stable,8.041042,2407.174,0,2,0,1,2
217.01,23.65,0,2231.68,147.08,100.0,stable,15.173239,5132.286,0,2,3,2,2
335.24,11.55,0,2658.35,286.86,100.0,stable,9.267065,3872.022,0,4,1,3,4
192.99,9.97,0,761.92,93.29,100.0,stable,8.16722,1924.1104,0,1,0,0,1
131.02,27.09,1,923.68,43.04,100.0,stable,21.460966,3549.332,0,0,3,1,0
137.89,29.5,1,1106.27,50.04,100.0,stable,22.107714,4067.755,0,0,4,1,0
301.8,30.35,0,5437.79,325.14,53.11,moderate,16.724457,9159.63,1,3,4,4,4
263.83,7.1,0,1016.89,169.51,100.0,stable,5.998997,1873.1929,0,3,0,1,2
126.8,8.91,0,294.27,39.82,100.0,stable,7.3900046,1129.788,0,0,0,0,0
122.29,32.02,0,936.95,55.21,100.0,stable,16.970657,3915.7258,0,0,4,1,0
285.76,16.68,0,2769.53,224.76,100.0,stable,12.322166,4766.477,0,3,1,3,3
119.28,26.8,0,758.05,47.29,100.0,stable,16.029816,3196.7039,0,0,3,0,0
317.79,15.12,1,3112.0,203.34,100.0,stable,15.304417,4804.985,0,4,1,3,3
287.15,11.28,0,1905.48,209.76,100.0,stable,9.084096,3239.0518,0,3,1,2,3
121.56,33.44,0,962.14,56.13,100.0,stable,17.14128,4064.966,0,0,4,1,0
122.48,11.47,1,352.36,28.69,100.0,stable,12.2816305,1404.8457,0,0,1,0,0
361.46,23.65,0,6191.51,408.07,15.42,severe,15.172666,8548.528,1,4,3,4,4
199.18,15.08,0,1219.85,106.45,100.0,stable,11.459371,3003.6343,0,1,1,1,1
198.22,32.81,0,2515.64,147.37,100.0,stable,17.07023,6503.5986,0,1,4,3,2
315.39,29.46,0,5779.61,348.74,36.02,moderate,16.572834,9291.39,1,4,4,4,4
351.02,12.81,0,3227.63,319.79,100.0,stable,10.092967,4496.5664,0,4,1,3,4
361.29,17.32,1,4591.24,272.34,95.44,stable,16.858486,6257.543,0,4,2,4,4
299.65,21.2,0,3836.99,267.68,100.0,stable,14.334243,6352.58,0,3,2,3,4
199.71,6.21,1,509.53,72.34,100.0,stable,7.043545,1240.1991,0,1,0,0,1
122.13,14.3,0,435.35,39.55,100.0,stable,11.007586,1746.459,0,0,1,0,0
305.94,24.77,0,4634.37,298.87,93.28,mild,15.506308,7578.134,1,3,3,4,4
247.98,6.99,1,884.24,112.21,100.0,stable,7.8802247,1733.3801,0,2,0,1,1
212.42,14.14,1,1302.17,89.51,100.0,stable,14.54776,3003.619,0,2,1,1,1
340.18,24.71,0,5715.07,369.01,39.25,moderate,15.487574,8405.848,1,4,3,4,4
129.47,12.03,0,412.67,43.05,100.0,stable,9.585831,1557.524,0,0,1,0,0
230.55,11.84,1,1288.03,102.12,100.0,stable,12.612906,2729.7122,0,2,1,1,1
103.01,11.04,0,240.06,26.91,100.0,stable,8.920847,1137.2305,0,0,1,0,0
224.2,29.05,0,2884.08,174.8,100.0,stable,16.499313,6513.01,0,2,4,3,2
114.92,28.06,0,734.11,45.02,100.0,stable,16.306309,3224.655,0,0,3,0,0
131.49,26.72,0,918.4,57.37,100.0,stable,16.008368,3513.4128,0,0,3,1,0
131.14,29.66,0,1005.6,60.55,100.0,stable,16.607761,3889.6123,0,0,4,1,0
272.04,8.91,0,1354.62,183.27,100.0,stable,7.3913894,2423.8765,0,3,0,1,3
297.7,25.29,0,4474.16,285.9,100.0,stable,15.649388,7528.8335,0,3,3,4,4
254.59,19.65,1,2575.15,140.85,100.0,stable,18.282923,5002.6934,0,2,2,3,2
354.98,14.28,0,3672.59,334.0,100.0,stable,10.995779,5069.1143,0,4,1,3,4
199.34,16.36,0,1322.82,108.81,100.0,stable,12.157154,3261.2024,0,1,1,1,1
175.71,20.22,0,1261.11,90.4,100.0,stable,13.950332,3552.8562,0,1,2,1,1
330.18,17.29,0,3828.05,303.12,100.0,stable,12.628827,5708.8125,0,4,2,3,4
159.25,9.51,0,494.87,63.2,100.0,stable,7.830221,1514.4675,0,1,0,0,1
355.25,22.2,0,5634.7,383.4,43.27,moderate,14.696662,7886.5503,1,4,2,4,4
103.22,6.4,0,140.3,25.8,100.0,stable,5.437985,660.60803,0,0,0,0,0
357.02,12.05,0,3145.2,327.47,100.0,stable,9.604544,4302.091,0,4,1,3,4
111.44,28.06,1,690.14,31.75,100.0,stable,21.736692,3127.0063,0,0,3,0,0
336.15,13.81,0,3185.97,297.43,100.0,stable,10.711663,4642.2314,0,4,1,3,4
239.84,33.15,1,3716.53,162.92,100.0,stable,22.811995,7950.6963,0,2,4,3,2
363.14,30.13,1,7819.64,351.44,0.0,severe,22.250284,10941.408,1,4,4,4,4
119.56,16.51,0,479.92,39.23,100.0,stable,12.233496,1973.9355,0,0,1,0,0
246.77,31.98,0,3811.03,224.64,100.0,stable,16.965055,7891.7046,0,2,4,3,3
356.87,10.11,1,2642.2,239.62,100.0,stable,11.026626,3607.9556,0,4,0,3,3
238.62,10.95,0,1278.35,144.27,100.0,stable,8.860816,2612.889,0,2,0,1,2
266.79,30.14,0,4222.09,252.98,100.0,stable,16.689423,8041.051,0,3,4,4,3
284.37,29.71,0,4735.43,284.97,88.23,mild,16.617294,8448.632,1,3,4,4,4
220.45,27.42,0,2644.19,163.55,100.0,stable,16.16747,6044.739,0,2,3,3,2
266.3,28.69,0,4021.96,244.8,100.0,stable,16.429575,7640.147,0,3,3,4,3
254.84,21.86,0,2857.45,196.03,100.0,stable,14.576595,5570.8022,0,2,2,3,3
338.81,7.31,1,1724.66,210.02,100.0,stable,8.2118845,2476.7012,0,4,0,2,3
112.04,31.83,1,782.16,34.62,100.0,stable,22.59272,3566.2332,0,0,4,0,0
174.46,8.94,1,558.76,56.54,100.0,stable,9.882561,1559.6724,0,1,0,0,0
351.86,10.14,1,2576.51,233.03,100.0,stable,11.05656,3567.8604,0,4,0,3,3
335.92,28.78,0,6419.25,390.28,4.04,severe,16.447807,9667.778,1,4,3,4,4
220.75,6.54,0,655.37,118.14,100.0,stable,5.5474014,1443.705,0,2,0,0,2
264.34,19.73,0,2786.84,202.74,100.0,stable,13.745881,5215.428,0,3,2,3,3
173.51,13.02,0,801.07,78.35,100.0,stable,10.224251,2259.1,0,1,1,1,1
149.85,15.19,1,695.31,45.26,100.0,stable,15.362573,2276.2214,0,0,1,0,0
222.88,16.65,0,1681.77,136.66,100.0,stable,12.306234,3710.952,0,2,1,2,2
193.64,10.22,0,785.94,94.18,100.0,stable,8.345084,1979.0009,0,1,0,0,1
254.67,29.15,0,3732.65,225.99,100.0,stable,16.51688,7423.6304,0,2,4,3,3
120.6,13.57,0,403.13,38.15,100.0,stable,10.566972,1636.542,0,0,1,0,0
358.21,17.26,1,4499.44,267.47,100.0,stable,16.822224,6182.7046,0,4,2,4,4
361.35,7.26,0,1949.4,318.4,100.0,stable,6.1224875,2623.4011,0,4,0,2,4
285.01,7.93,0,1323.36,199.25,100.0,stable,6.6417065,2260.1294,0,3,0,1,3
242.07,22.89,1,2692.32,135.26,100.0,stable,19.904778,5540.9824,0,2,2,3,2
182.02,17.71,1,1190.8,69.59,100.0,stable,17.111656,3223.5742,0,1,2,1,1
315.66,19.68,0,3963.76,288.83,100.0,stable,13.723506,6212.189,0,4,2,4,4
281.45,22.97,0,3652.78,244.21,100.0,stable,14.957537,6464.9067,0,3,2,3,3
143.09,30.6,0,1231.61,73.46,100.0,stable,16.765722,4378.5537,0,0,4,1,1
341.4,12.09,0,2883.66,299.57,100.0,stable,9.625997,4127.526,0,4,1,3,4
317.97,6.3,1,1310.51,183.5,100.0,stable,7.141744,2003.211,0,4,0,1,3
351.7,19.9,1,4975.0,270.02,76.25,mild,18.424562,6998.83,1,4,2,4,4
292.32,22.09,0,3796.5,259.02,100.0,stable,14.65717,6457.349,0,3,2,3,3
262.56,6.31,0,895.78,166.84,100.0,stable,5.3690963,1656.7535,0,3,0,1,2
210.83,8.95,0,817.28,110.13,100.0,stable,7.421048,1886.9285,0,2,0,1,1
347.17,31.29,0,7396.99,438.5,0.0,severe,16.868849,10862.95,1,4,4,4,4
329.51,5.4,0,1206.98,261.11,100.0,stable,4.6224966,1779.3541,0,4,0,1,3
111.98,28.9,0,716.04,43.47,100.0,stable,16.472048,3236.2222,0,0,3,0,0
106.99,26.0,1,592.76,28.08,100.0,stable,21.109688,2781.74,0,0,3,0,0
199.76,33.63,1,2611.46,114.12,100.0,stable,22.883455,6717.9287,0,1,4,3,1
314.8,11.84,0,2401.83,253.88,100.0,stable,9.460493,3727.232,0,4,1,3,3
361.63,11.53,0,3088.98,333.73,100.0,stable,9.255925,4169.5938,0,4,1,3,4
139.86,21.03,1,829.54,43.6,100.0,stable,19.026148,2941.2559,0,0,2,1,0
257.44,19.53,1,2617.84,143.72,100.0,stable,18.214863,5027.803,0,2,2,3,2
200.94,24.73,1,1995.92,96.61,100.0,stable,20.65956,4969.246,0,1,3,2,1
357.03,25.59,1,6505.69,310.22,0.0,severe,20.971214,9136.397,1,4,3,4,4
323.16,6.67,0,1433.18,253.44,100.0,stable,5.6549087,2155.4773,0,4,0,2,3
322.16,22.83,0,4757.2,319.07,87.14,mild,14.909581,7354.913,1,4,2,4,4
224.2,25.53,0,2560.05,162.92,100.0,stable,15.713541,5723.826,0,2,3,3,2
209.93,17.18,0,1538.05,122.31,100.0,stable,12.575015,3606.5974,0,2,2,2,2
172.45,31.78,0,1850.57,109.26,100.0,stable,16.937305,5480.461,0,1,4,2,1
114.94,18.76,0,501.95,37.67,100.0,stable,13.324928,2156.2744,0,0,2,0,0
329.15,28.24,1,6056.34,277.97,22.18,severe,21.787746,9295.195,1,4,3,4,4
315.42,7.91,1,1618.6,183.01,100.0,stable,8.844326,2494.9722,0,4,0,2,3
364.93,33.27,1,8631.32,378.06,0.0,severe,22.830557,12141.221,1,4,4,4,4
364.11,19.54,0,5239.24,383.38,63.04,mild,13.665919,7114.7095,1,4,2,4,4
247.19,10.66,1,1334.83,115.7,100.0,stable,11.536992,2635.0454,0,2,0,1,2
303.78,8.22,0,1557.99,226.97,100.0,stable,6.8642993,2497.0718,0,3,0,2,3
350.36,19.91,0,4938.86,357.35,78.06,mild,13.820791,6975.6675,1,4,2,4,4
325.16,10.75,0,2329.17,267.21,100.0,stable,8.716627,3495.47,0,4,0,2,4
165.55,12.13,0,680.57,70.48,100.0,stable,9.656214,2008.1216,0,1,1,0,1
219.39,6.5,1,643.71,87.49,100.0,stable,7.357527,1426.035,0,2,0,0,1
134.23,32.74,0,1151.17,67.48,100.0,stable,17.059425,4394.6904,0,0,4,1,1
352.82,16.88,0,4270.26,343.75,100.0,stable,12.422574,5955.6016,0,4,1,4,4
260.64,29.12,0,3906.44,236.58,100.0,stable,16.51213,7589.8374,0,3,4,4,3
160.59,28.97,0,1475.74,89.53,100.0,stable,16.48319,4652.292,0,1,3,2,1
278.0,27.65,0,4237.47,261.28,100.0,stable,16.218119,7686.6997,0,3,3,4,3
263.8,29.29,1,4023.03,182.39,100.0,stable,22.057295,7726.7017,0,3,4,4,3
194.91,5.71,0,446.21,91.55,100.0,stable,4.8739486,1112.9362,0,1,0,0,1
130.09,26.4,0,889.01,55.8,100.0,stable,15.932079,3434.3757,0,0,3,1,0
277.97,28.84,1,4404.23,200.68,100.0,stable,21.946533,8016.655,0,3,3,4,3
237.88,16.54,1,1903.25,116.54,100.0,stable,16.331303,3934.5354,0,2,1,2,2
304.66,20.46,0,3832.76,272.92,100.0,stable,14.043529,6233.3433,0,3,2,3,4
237.84,29.58,1,3298.99,149.11,100.0,stable,22.124538,7035.307,0,2,4,3,2
325.83,32.73,1,6782.6,298.18,0.0,severe,22.746664,10664.415,1,4,4,4,4
246.26,17.58,0,2164.29,169.45,100.0,stable,12.772441,4329.2505,0,2,2,2,2
248.65,14.95,0,1883.94,165.53,100.0,stable,11.38126,3717.3174,0,2,1,2,2
332.31,10.81,0,2446.26,279.3,100.0,stable,8.758539,3592.2712,0,4,0,3,4
206.92,11.82,0,1036.6,109.67,100.0,stable,9.451992,2445.7944,0,2,1,1,1
135.51,14.53,1,544.43,36.64,100.0,stable,14.858897,1968.9602,0,0,1,0,0
107.63,5.83,1,139.02,20.95,100.0,stable,6.6357994,627.48285,0,0,0,0,0
300.11,29.92,0,5308.03,318.74,59.6,moderate,16.653166,8979.291,1,3,4,4,4
264.38,31.03,0,4256.93,252.94,100.0,stable,16.829802,8203.712,0,3,4,4,3
286.58,8.19,1,1381.8,151.46,100.0,stable,9.1232,2347.09,0,3,0,1,2
156.44,29.74,0,1434.51,86.3,100.0,stable,16.622364,4652.526,0,1,4,2,1
136.14,23.57,1,875.56,43.35,100.0,stable,20.197464,3208.8198,0,0,3,1,0
103.85,13.74,0,302.62,28.36,100.0,stable,10.670663,1426.8989,0,0,1,0,0
192.91,10.28,0,784.67,93.54,100.0,stable,8.388603,1983.1147,0,1,0,0,1
256.33,30.55,0,3945.54,235.47,100.0,stable,16.75602,7830.881,0,2,4,4,3
203.94,30.62,0,2502.72,149.27,100.0,stable,16.766396,6244.643,0,1,4,3,2
215.93,20.12,0,1895.12,136.26,100.0,stable,13.908117,4344.5117,0,2,2,2,2
339.6,33.56,1,7532.8,329.32,0.0,severe,22.8738,11396.977,1,4,4,4,4
192.29,22.45,0,1668.61,112.87,100.0,stable,14.783467,4316.9106,0,1,2,2,1
236.21,19.19,0,2166.71,160.33,100.0,stable,13.514065,4532.87,0,2,2,2,2
307.67,10.55,1,2048.05,179.01,100.0,stable,11.440982,3245.9187,0,3,0,2,2
205.08,9.77,0,843.42,105.11,100.0,stable,8.024165,2003.6317,0,1,0,1,1
264.85,11.71,0,1682.52,179.42,100.0,stable,9.37755,3101.3936,0,3,1,2,2
328.53,32.25,1,6804.1,300.19,0.0,severe,22.665977,10595.093,1,4,4,4,4
351.62,12.04,1,3048.2,238.2,100.0,stable,12.796809,4233.505,0,4,1,3,3
138.97,32.22,1,1216.61,53.69,100.0,stable,22.6599,4477.614,0,0,4,1,0
345.55,27.7,0,6557.06,404.06,0.0,severe,16.227936,9571.735,1,4,3,4,4
230.41,20.47,1,2193.66,117.1,100.0,stable,18.73322,4716.4927,0,2,2,2,2
168.43,16.61,0,958.0,77.99,100.0,stable,12.283627,2797.6223,0,1,1,1,1
221.67,11.15,0,1122.63,124.8,100.0,stable,8.995433,2471.6204,0,2,1,1,2
359.71,24.34,0,6299.9,409.6,10.0,severe,15.380615,8755.341,1,4,3,4,4
230.54,34.2,0,3530.1,204.97,100.0,stable,17.22252,7884.468,0,2,4,3,3
187.12,31.6,0,2167.65,128.17,100.0,stable,16.912304,5912.9917,0,1,4,2,2
267.85,13.76,0,2016.08,188.71,100.0,stable,10.683482,3685.6162,0,3,1,2,3
163.64,34.54,0,1793.88,103.96,100.0,stable,17.255484,5652.1255,0,1,4,2,1
120.1,28.95,0,825.07,50.06,100.0,stable,16.481623,3476.895,0,0,3,1,0
134.15,25.25,0,907.18,58.01,100.0,stable,15.638338,3387.2874,0,0,3,1,0
133.93,8.13,0,299.61,44.08,100.0,stable,6.7969594,1088.8508,0,0,0,0,0
140.25,28.66,0,1114.8,67.87,100.0,stable,16.42552,4019.565,0,0,3,1,1
136.79,8.24,1,316.68,34.52,100.0,stable,9.173812,1127.1495,0,0,0,0,0
269.83,19.95,0,2935.61,212.12,100.0,stable,13.839384,5383.1084,0,3,2,3,3
148.2,28.41,0,1234.48,75.39,100.0,stable,16.374586,4210.362,0,0,3,1,1
191.6,8.78,0,662.29,90.8,100.0,stable,7.2939425,1682.248,0,1,0,0,1
337.65,31.92,0,7123.08,420.07,0.0,severe,16.956888,10777.788,1,4,4,4,4
225.6,32.45,1,3226.84,142.15,100.0,stable,22.700249,7320.72,0,2,4,3,2
