speed_kmh,wing_angle_deg,drs_active,downforce_n,drag_n,stability_index,stability_label
277.37,6.9,0,1092.17,187.04,100.0,stable
171.18,13.8,1,825.63,57.84,100.0,stable
100.69,9.48,0,197.32,25.26,100.0,stable
265.4,32.3,0,4446.97,261.5,100.0,stable
252.02,7.19,1,939.08,116.09,100.0,stable
189.17,10.92,0,800.66,90.63,100.0,stable
348.41,21.23,1,5194.07,271.56,65.3,mild
160.01,8.91,1,468.29,47.55,100.0,stable
306.31,25.4,1,4755.67,227.49,87.22,mild
351.0,29.19,0,7098.16,429.58,0.0,severe
353.01,31.0,0,7582.94,450.69,0.0,severe
195.06,30.27,0,2266.29,135.61,100.0,stable
163.66,12.54,0,687.37,69.27,100.0,stable
278.41,8.29,1,1320.36,143.09,100.0,stable
253.15,13.17,1,1724.95,125.36,100.0,stable
144.81,18.75,1,796.24,44.84,100.0,stable
320.26,33.51,0,6690.45,390.12,0.0,severe
270.07,22.98,1,3364.73,168.68,100.0,stable
173.18,29.2,0,1729.04,104.62,100.0,stable
175.5,8.55,0,540.94,76.0,100.0,stable
285.13,11.24,0,1872.37,206.71,100.0,stable
273.44,24.24,0,3626.92,236.24,100.0,stable
263.78,6.43,1,920.32,126.4,100.0,stable
144.88,26.57,0,1109.2,69.44,100.0,stable
252.79,22.87,0,2934.1,196.61,100.0,stable
247.84,26.85,0,3277.36,204.35,100.0,stable
170.41,28.91,0,1658.45,100.69,100.0,stable
137.93,30.11,0,1127.7,67.59,100.0,stable
259.62,33.17,1,4357.08,190.97,100.0,stable
293.9,9.97,0,1766.92,216.35,100.0,stable
251.58,22.14,0,2818.14,192.05,100.0,stable
269.86,28.35,1,4085.87,187.27,100.0,stable
130.86,15.93,1,555.43,34.92,100.0,stable
146.93,9.96,1,440.97,40.55,100.0,stable
315.92,15.95,0,3240.01,271.45,100.0,stable
352.56,24.84,0,6170.25,397.41,16.49,severe
106.06,12.44,0,286.36,29.05,100.0,stable
265.16,23.13,0,3263.98,217.45,100.0,stable
195.09,19.65,0,1512.38,110.28,100.0,stable
272.31,8.9,1,1355.53,137.71,100.0,stable
172.75,23.88,1,1427.4,70.23,100.0,stable
297.84,8.26,0,1505.18,218.27,100.0,stable
310.2,23.04,0,4450.43,297.07,100.0,stable
263.37,13.93,0,1972.6,182.9,100.0,stable
247.02,5.81,0,729.97,147.14,100.0,stable
291.67,34.19,1,5647.79,245.97,42.61,moderate
246.96,11.52,0,1438.85,155.61,100.0,stable
271.92,15.6,1,2349.94,150.0,100.0,stable
357.42,31.12,1,7800.8,347.36,0.0,severe
324.26,34.14,1,6972.38,303.74,0.0,severe
279.78,27.43,1,4259.97,197.6,100.0,stable
199.43,26.36,1,2086.55,98.28,100.0,stable
321.15,23.55,0,4869.59,321.56,81.52,mild
124.7,9.3,1,296.84,29.0,100.0,stable
151.33,30.75,1,1383.7,61.82,100.0,stable
160.68,13.9,0,732.82,68.05,100.0,stable
344.12,27.67,0,6498.19,400.55,0.09,severe
155.4,10.81,0,534.89,61.08,100.0,stable
291.21,28.87,0,4837.21,293.81,83.14,mild
159.07,23.33,1,1183.74,58.91,100.0,stable
339.31,22.86,0,5285.33,354.2,60.73,mild
171.09,10.28,0,617.02,73.58,100.0,stable
181.46,24.73,0,1627.73,105.05,100.0,stable
229.4,28.18,0,2936.4,179.83,100.0,stable
322.82,17.71,0,3745.67,291.84,100.0,stable
259.17,26.94,0,3595.72,223.89,100.0,stable
354.73,28.31,0,7050.51,431.09,0.0,severe
153.09,9.86,1,474.2,43.97,100.0,stable
300.09,14.97,0,2747.53,241.18,100.0,stable
118.77,26.59,0,745.92,46.69,100.0,stable
100.82,10.17,1,212.12,19.14,100.0,stable
105.15,17.89,0,401.4,31.06,100.0,stable
271.5,9.41,1,1423.76,137.62,100.0,stable
134.46,27.15,0,974.87,60.52,100.0,stable
166.15,19.59,0,1093.31,79.89,100.0,stable
361.33,17.78,0,4709.68,366.03,89.52,mild
237.95,21.19,0,2417.95,168.76,100.0,stable
305.45,11.06,0,2114.09,236.69,100.0,stable
352.52,7.73,1,1974.1,228.21,100.0,stable
292.28,6.89,0,1210.91,207.68,100.0,stable
127.27,6.22,0,207.25,39.17,100.0,stable
205.38,19.27,1,1644.96,91.05,100.0,stable
103.45,5.15,1,113.45,19.27,100.0,stable
220.9,21.41,0,2104.99,146.05,100.0,stable
354.57,23.71,0,5973.52,393.17,26.32,severe
237.15,29.73,1,3295.41,148.7,100.0,stable
324.53,27.27,0,5702.11,353.39,39.89,moderate
303.25,14.23,0,2671.68,243.59,100.0,stable
255.11,19.81,1,2606.56,141.85,100.0,stable
325.4,16.12,1,3473.06,216.59,100.0,stable
203.66,15.79,0,1333.89,112.53,100.0,stable
312.22,27.49,1,5315.64,246.36,59.22,moderate
175.53,25.37,1,1560.05,74.66,100.0,stable
358.35,31.36,1,7897.12,350.9,0.0,severe
126.84,29.31,0,930.49,56.24,100.0,stable
275.24,25.68,0,3878.57,246.24,100.0,stable
163.89,26.84,1,1432.99,67.02,100.0,stable
187.61,20.77,0,1474.78,104.09,100.0,stable
249.13,24.46,1,3035.95,147.71,100.0,stable
249.65,14.28,1,1816.95,123.91,100.0,stable
320.77,25.44,0,5222.48,332.88,63.88,mild
192.71,5.52,0,421.76,89.38,100.0,stable
193.79,26.56,1,1984.3,93.18,100.0,stable
252.93,29.08,0,3673.85,222.6,100.0,stable
309.02,25.34,0,4829.54,308.34,83.52,mild
362.03,20.12,0,5327.89,383.04,58.61,moderate
232.98,7.6,1,848.31,99.57,100.0,stable
216.39,21.21,1,2001.53,104.71,100.0,stable
154.73,23.43,0,1124.79,74.46,100.0,stable
130.7,25.63,0,873.03,55.47,100.0,stable
325.76,29.99,0,6267.51,376.08,11.62,severe
146.53,11.86,1,521.21,41.27,100.0,stable
252.36,24.96,1,3174.8,153.06,100.0,stable
356.93,27.69,1,6995.02,323.31,0.0,severe
201.53,31.32,0,2494.7,147.85,100.0,stable
113.41,27.4,0,699.38,43.27,100.0,stable
152.85,34.28,0,1554.79,90.24,100.0,stable
325.81,22.79,1,4859.14,244.61,82.04,mild
264.82,20.66,0,2923.9,206.99,100.0,stable
289.8,20.18,0,3422.91,245.69,100.0,stable
268.84,24.27,1,3509.47,171.36,100.0,stable
191.87,18.1,1,1351.62,77.85,100.0,stable
224.37,26.7,0,2672.25,166.98,100.0,stable
151.16,25.44,1,1159.55,55.44,100.0,stable
339.14,16.26,0,3804.82,314.4,100.0,stable
101.94,23.26,1,484.82,24.16,100.0,stable
172.22,23.66,1,1406.47,69.5,100.0,stable
192.3,18.44,0,1382.15,104.87,100.0,stable
209.51,7.4,1,667.95,80.37,100.0,stable
147.24,30.63,1,1304.91,58.36,100.0,stable
236.82,24.47,0,2744.92,178.01,100.0,stable
108.7,33.79,0,776.32,45.19,100.0,stable
244.54,34.12,0,3963.55,230.25,100.0,stable
180.57,15.25,0,1013.22,87.71,100.0,stable
216.02,31.21,1,2856.8,127.11,100.0,stable
349.73,9.23,0,2318.2,303.89,100.0,stable
331.67,21.11,1,4681.42,245.55,90.93,mild
323.25,10.56,1,2263.13,197.64,100.0,stable
311.42,26.97,0,5197.57,323.47,65.12,mild
274.32,16.57,0,2534.92,206.73,100.0,stable
362.02,18.93,0,5023.23,374.88,73.84,mild
178.2,17.94,0,1155.41,89.27,100.0,stable
327.83,24.33,0,5232.39,340.2,63.38,mild
104.85,11.44,0,257.69,28.02,100.0,stable
329.27,22.2,0,4840.85,329.37,82.96,mild
213.83,15.71,0,1462.96,123.89,100.0,stable
193.6,14.55,1,1112.28,74.81,100.0,stable
247.95,8.73,1,1102.38,113.97,100.0,stable
276.24,23.65,1,3617.3,178.78,100.0,stable
265.55,11.1,0,1604.44,178.99,100.0,stable
347.09,23.28,1,5624.43,280.18,43.78,moderate
146.32,32.69,1,1366.05,60.07,100.0,stable
178.35,8.77,0,573.26,78.66,100.0,stable
156.19,11.88,0,593.41,62.54,100.0,stable
359.63,26.81,1,6893.25,322.5,0.0,severe
250.83,17.38,1,2220.51,131.4,100.0,stable
324.26,23.27,1,4908.46,244.53,79.58,mild
164.22,33.17,1,1743.23,76.41,100.0,stable
194.22,17.87,0,1367.52,105.92,100.0,stable
170.29,25.57,1,1478.64,70.54,100.0,stable
300.15,32.87,0,5776.77,338.29,36.16,moderate
269.06,5.77,1,859.65,130.9,100.0,stable
105.11,9.89,0,224.15,27.65,100.0,stable
127.5,23.81,0,775.3,50.93,100.0,stable
362.49,18.3,0,4873.96,371.7,81.3,mild
300.83,8.95,0,1664.06,224.21,100.0,stable
183.82,32.39,0,2138.84,125.68,100.0,stable
190.82,26.69,0,1932.79,120.78,100.0,stable
100.35,34.07,1,666.45,29.05,100.0,stable
323.94,7.14,1,1540.71,191.72,100.0,stable
107.47,32.26,0,728.39,42.85,100.0,stable
353.5,24.12,1,6033.68,295.44,23.32,severe
172.36,11.36,1,691.13,56.73,100.0,stable
101.74,21.8,0,454.18,31.21,100.0,stable
125.69,30.82,1,956.3,42.7,100.0,stable
237.25,7.86,0,909.07,137.98,100.0,stable
355.45,14.71,1,3789.78,252.79,100.0,stable
298.54,24.34,0,4340.87,282.19,100.0,stable
275.89,34.49,0,5092.83,295.23,70.36,mild
170.18,23.61,0,1370.3,90.39,100.0,stable
341.67,14.0,0,3337.26,308.16,100.0,stable
330.34,7.42,1,1665.36,199.86,100.0,stable
232.96,13.1,1,1453.58,106.07,100.0,stable
123.14,16.35,0,504.45,41.51,100.0,stable
214.63,30.93,1,2797.71,124.79,100.0,stable
205.89,9.99,0,869.1,106.2,100.0,stable
325.47,32.97,0,6810.62,398.56,0.0,severe
219.45,18.46,0,1801.91,136.63,100.0,stable
123.74,7.9,0,248.63,37.55,100.0,stable
101.51,21.58,0,447.82,30.94,100.0,stable
244.94,22.83,0,2750.61,184.46,100.0,stable
351.91,8.66,0,2203.42,305.91,100.0,stable
137.69,26.14,0,986.84,62.19,100.0,stable
183.23,21.45,0,1450.65,100.56,100.0,stable
328.37,26.19,0,5623.66,354.09,43.82,moderate
121.0,33.92,0,965.46,56.15,100.0,stable
145.42,15.34,0,661.15,56.97,100.0,stable
239.58,5.31,0,627.38,137.95,100.0,stable
143.86,32.6,0,1317.43,77.3,100.0,stable
240.49,26.67,0,3067.4,191.74,100.0,stable
209.02,6.81,0,612.14,106.15,100.0,stable
115.14,23.42,1,622.61,30.92,100.0,stable
191.11,29.67,1,2136.14,96.45,100.0,stable
337.53,7.43,0,1739.56,278.21,100.0,stable
198.4,16.61,0,1329.63,108.22,100.0,stable
148.23,16.04,0,717.09,59.84,100.0,stable
100.59,11.1,0,230.19,25.68,100.0,stable
233.87,13.64,0,1523.82,143.62,100.0,stable
284.33,12.9,1,2133.17,157.57,100.0,stable
281.45,27.62,0,4338.77,267.64,100.0,stable
137.36,25.43,0,957.36,61.03,100.0,stable
182.5,20.76,0,1395.15,98.49,100.0,stable
312.51,26.4,0,5130.69,322.03,68.47,mild
174.07,19.07,0,1169.87,86.89,100.0,stable
187.51,19.53,0,1388.77,101.65,100.0,stable
273.19,14.94,0,2272.76,199.79,100.0,stable
238.7,20.44,0,2351.41,167.49,100.0,stable
329.37,16.08,1,3549.6,221.76,100.0,stable
329.49,12.39,0,2751.62,280.15,100.0,stable
223.78,31.07,0,3053.91,181.38,100.0,stable
241.3,34.35,0,3881.28,225.18,100.0,stable
207.29,9.03,1,796.87,79.91,100.0,stable
180.21,33.75,1,2131.94,93.09,100.0,stable
153.38,5.98,0,289.57,56.8,100.0,stable
173.22,23.0,0,1385.19,92.55,100.0,stable
298.5,6.55,0,1200.29,216.02,100.0,stable
129.49,9.9,1,340.73,31.48,100.0,stable
331.35,21.78,0,4813.88,330.9,84.31,mild
288.08,18.02,0,3032.89,233.63,100.0,stable
246.54,30.92,0,3689.98,219.47,100.0,stable
133.23,17.92,1,645.39,37.41,100.0,stable
312.25,7.33,0,1469.41,237.89,100.0,stable
100.25,17.4,0,355.09,28.0,100.0,stable
245.18,34.96,0,4069.52,235.32,100.0,stable
330.34,10.47,0,2342.6,274.89,100.0,stable
201.15,7.31,0,608.48,98.71,100.0,stable
249.96,31.55,0,3862.72,228.49,100.0,stable
204.6,33.18,0,2707.01,158.18,100.0,stable
226.71,30.22,0,3056.86,183.01,100.0,stable
278.16,31.86,1,4825.97,213.56,83.7,mild
303.32,34.19,0,6109.08,354.74,19.55,severe
250.15,21.74,1,2738.34,141.33,100.0,stable
315.92,16.64,1,3376.93,205.89,100.0,stable
277.49,8.72,0,1379.88,190.33,100.0,stable
272.6,18.79,1,2828.56,159.04,100.0,stable
335.62,26.02,1,5837.87,276.45,33.11,moderate
363.97,31.85,1,8260.49,365.56,0.0,severe
295.89,28.66,0,4961.33,302.07,76.93,mild
219.36,9.27,0,916.08,119.61,100.0,stable
134.5,23.86,0,864.65,56.74,100.0,stable
144.8,20.11,0,851.86,61.26,100.0,stable
115.31,18.94,1,509.99,28.53,100.0,stable
160.63,17.37,0,909.92,71.84,100.0,stable
104.68,34.03,1,724.57,31.59,100.0,stable
171.3,18.48,0,1098.68,83.27,100.0,stable
320.53,31.54,0,6349.21,375.61,7.54,severe
346.89,10.25,0,2529.71,302.36,100.0,stable
194.77,33.59,0,2480.02,144.53,100.0,stable
158.11,17.94,0,909.61,70.28,100.0,stable
353.29,17.25,1,4372.22,260.09,100.0,stable
198.8,17.58,0,1410.08,110.42,100.0,stable
283.22,12.98,1,2128.78,156.51,100.0,stable
306.84,14.9,0,2859.59,251.89,100.0,stable
108.85,33.86,0,779.92,45.38,100.0,stable
207.22,27.17,1,2316.77,107.84,100.0,stable
154.93,12.44,1,610.83,46.49,100.0,stable
202.92,19.02,1,1585.49,88.48,100.0,stable
222.73,28.08,1,2759.0,126.88,100.0,stable
301.61,13.56,0,2520.53,238.61,100.0,stable
230.0,21.63,0,2303.48,158.96,100.0,stable
302.86,32.42,0,5809.92,341.33,34.5,moderate
304.54,30.81,0,5612.18,334.13,44.39,moderate
264.84,15.19,1,2171.87,141.39,100.0,stable
285.72,8.31,0,1394.12,200.97,100.0,stable
153.58,29.6,0,1376.43,82.93,100.0,stable
231.06,25.59,0,2725.04,173.25,100.0,stable
278.36,12.01,0,1905.11,198.95,100.0,stable
218.64,10.99,0,1076.76,121.17,100.0,stable
138.82,15.84,1,621.35,39.24,100.0,stable
246.17,24.51,0,2969.91,192.47,100.0,stable
276.36,13.31,0,2077.78,199.61,100.0,stable
343.47,32.35,0,7457.62,438.38,0.0,severe
159.89,8.72,0,458.15,63.19,100.0,stable
354.95,32.89,0,8084.15,473.33,0.0,severe
194.27,31.67,0,2341.61,138.37,100.0,stable
183.01,28.35,1,1878.81,86.12,100.0,stable
159.27,7.59,0,395.6,62.03,100.0,stable
140.57,14.26,1,575.18,39.27,100.0,stable
264.1,33.36,0,4532.11,264.52,98.39,stable
205.43,16.27,1,1396.62,86.53,100.0,stable
231.17,13.55,0,1479.11,140.14,100.0,stable
294.59,20.5,1,3591.24,191.53,100.0,stable
237.56,7.5,0,870.28,137.9,100.0,stable
223.64,7.77,1,799.18,91.88,100.0,stable
190.53,15.57,0,1151.55,98.15,100.0,stable
286.15,27.23,1,4426.95,205.89,100.0,stable
359.24,28.1,0,7182.94,440.31,0.0,severe
216.59,27.67,0,2573.37,158.64,100.0,stable
301.13,24.91,1,4512.84,217.74,99.36,stable
134.5,26.47,0,952.91,59.74,100.0,stable
151.19,24.9,0,1137.25,73.17,100.0,stable
274.68,11.1,0,1716.18,191.5,100.0,stable
257.49,26.48,0,3493.45,218.99,100.0,stable
142.94,29.78,0,1198.77,72.09,100.0,stable
130.08,11.5,1,398.68,32.37,100.0,stable
357.39,22.94,0,5881.4,393.51,30.93,moderate
218.87,18.83,0,1826.52,136.77,100.0,stable
349.23,12.78,0,3187.03,316.39,100.0,stable
136.5,17.79,0,672.79,52.26,100.0,stable
182.08,9.14,0,622.48,82.3,100.0,stable
249.85,14.32,0,1824.5,165.57,100.0,stable
246.47,20.52,1,2516.39,134.13,100.0,stable
244.98,12.75,0,1565.56,155.65,100.0,stable
245.92,5.89,1,733.71,109.44,100.0,stable
255.93,12.99,1,1739.39,127.82,100.0,stable
190.49,25.79,1,1865.1,88.65,100.0,stable
109.39,12.67,0,310.01,30.99,100.0,stable
230.86,19.85,0,2138.09,154.98,100.0,stable
225.93,15.28,0,1589.66,137.38,100.0,stable
153.85,31.69,0,1468.91,86.79,100.0,stable
233.18,25.99,0,2814.78,177.82,100.0,stable
208.96,23.41,0,2049.62,135.75,100.0,stable
184.69,20.08,0,1383.64,99.6,100.0,stable
239.79,28.21,0,3211.62,196.6,100.0,stable
174.18,21.46,1,1311.7,68.17,100.0,stable
309.02,8.6,1,1688.05,176.82,100.0,stable
158.17,16.56,0,842.66,68.73,100.0,stable
258.73,31.54,0,4137.29,244.75,100.0,stable
163.35,31.36,0,1640.46,97.2,100.0,stable
215.89,31.1,0,2844.54,168.91,100.0,stable
171.77,6.95,0,421.85,71.76,100.0,stable
265.33,23.51,1,3318.05,164.48,100.0,stable
184.46,24.91,1,1693.1,81.7,100.0,stable
162.42,8.6,1,465.97,48.84,100.0,stable
325.78,22.7,1,4839.92,244.14,83.0,mild
341.35,32.72,0,7440.84,436.2,0.0,severe
225.55,19.13,0,1969.29,146.02,100.0,stable
330.61,17.3,0,3840.29,303.97,100.0,stable
363.73,25.05,0,6617.78,424.7,0.0,severe
276.3,12.67,0,1978.14,197.75,100.0,stable
234.0,7.48,0,842.24,133.77,100.0,stable
290.81,25.34,0,4275.8,273.03,100.0,stable
261.49,31.11,0,4173.77,247.83,100.0,stable
141.85,14.73,0,604.6,53.7,100.0,stable
170.33,32.23,0,1827.98,107.55,100.0,stable
335.25,17.73,1,4043.46,236.13,100.0,stable
190.0,11.33,0,837.72,91.89,100.0,stable
106.53,25.7,1,581.33,27.67,100.0,stable
279.58,13.89,0,2217.34,206.01,100.0,stable
172.52,29.52,0,1732.82,104.48,100.0,stable
241.41,24.63,0,2869.56,185.55,100.0,stable
270.09,30.47,0,4370.13,261.01,100.0,stable
111.05,16.26,0,407.97,33.71,100.0,stable
226.81,20.35,0,2113.18,150.95,100.0,stable
350.28,6.0,1,1515.76,222.21,100.0,stable
118.07,16.57,0,469.71,38.3,100.0,stable
175.61,23.88,1,1475.22,72.58,100.0,stable
196.59,33.68,0,2532.28,147.5,100.0,stable
282.7,8.93,1,1465.02,148.45,100.0,stable
345.58,34.5,0,7992.84,463.31,0.0,severe
143.97,16.47,0,694.32,56.85,100.0,stable
125.12,30.96,1,951.56,42.43,100.0,stable
160.95,19.31,1,1012.22,55.95,100.0,stable
292.54,29.8,0,5025.59,302.14,73.72,mild
139.32,10.73,0,426.95,49.04,100.0,stable
327.6,14.0,0,3066.66,283.28,100.0,stable
283.65,20.05,1,3258.41,176.1,100.0,stable
289.14,9.75,1,1672.46,156.66,100.0,stable
123.35,20.1,0,617.74,44.45,100.0,stable
356.42,19.33,0,4967.41,365.95,76.63,mild
281.26,5.43,0,884.37,190.28,100.0,stable
250.6,23.52,0,2960.86,195.66,100.0,stable
206.04,18.84,1,1620.22,90.94,100.0,stable
174.94,23.79,0,1458.3,95.84,100.0,stable
115.56,23.06,1,618.14,30.93,100.0,stable
167.52,8.26,1,476.13,51.79,100.0,stable
236.56,16.64,0,1892.92,153.91,100.0,stable
364.08,29.8,1,7782.91,350.95,0.0,severe
174.07,24.74,0,1498.38,96.68,100.0,stable
123.06,5.38,0,167.77,36.41,100.0,stable
327.49,29.94,0,6324.43,379.7,8.78,severe
200.22,22.52,0,1813.95,122.51,100.0,stable
142.2,31.61,1,1252.2,55.53,100.0,stable
181.28,31.37,0,2021.36,119.75,100.0,stable
363.41,32.78,0,8448.34,495.04,0.0,severe
298.66,8.34,0,1528.47,219.65,100.0,stable
202.38,6.05,0,510.39,98.94,100.0,stable
312.96,33.19,0,6335.68,370.19,8.22,severe
333.61,13.45,0,3058.69,291.45,100.0,stable
115.48,25.88,0,687.78,43.52,100.0,stable
276.38,10.74,1,1681.51,144.78,100.0,stable
195.25,29.74,0,2234.12,134.41,100.0,stable
274.28,10.71,1,1652.28,142.54,100.0,stable
346.23,30.78,0,7247.14,431.6,0.0,severe
274.47,19.52,0,2973.45,217.75,100.0,stable
246.5,22.31,0,2725.71,184.98,100.0,stable
333.24,11.26,1,2560.95,211.81,100.0,stable
355.71,11.34,0,2939.5,322.12,100.0,stable
296.05,9.77,0,1757.02,219.03,100.0,stable
277.17,13.42,0,2106.52,201.09,100.0,stable
364.02,13.28,1,3595.45,259.61,100.0,stable
312.67,29.42,0,5674.29,342.52,41.29,moderate
158.0,15.35,0,780.55,67.25,100.0,stable
348.01,29.55,0,7056.31,425.37,0.0,severe
212.67,15.17,0,1398.65,121.52,100.0,stable
223.23,18.92,0,1908.95,142.52,100.0,stable
222.16,6.75,0,685.84,119.86,100.0,stable
308.91,16.05,0,3117.99,259.99,100.0,stable
140.37,29.18,0,1135.16,68.7,100.0,stable
144.12,27.5,0,1133.08,70.01,100.0,stable
231.93,21.69,0,2348.88,161.84,100.0,stable
221.78,29.39,0,2851.5,172.19,100.0,stable
185.17,13.91,0,974.26,90.4,100.0,stable
258.48,34.42,0,4462.36,258.78,100.0,stable
205.28,29.1,1,2421.59,110.02,100.0,stable
292.21,21.0,0,3614.8,253.58,100.0,stable
306.51,24.95,1,4682.68,225.77,90.87,mild
358.03,27.81,0,7064.99,434.73,0.0,severe
222.01,10.84,1,1095.04,93.53,100.0,stable
307.05,29.94,1,5559.08,250.32,47.05,moderate
225.6,17.72,1,1830.1,106.91,100.0,stable
233.35,15.18,1,1684.3,109.73,100.0,stable
148.17,13.26,1,594.89,43.0,100.0,stable
153.43,13.76,0,661.54,61.92,100.0,stable
103.3,15.2,0,330.53,28.68,100.0,stable
249.94,30.15,0,3706.67,222.08,100.0,stable
341.28,30.4,0,6964.06,416.2,0.0,severe
309.1,15.16,0,2951.89,256.65,100.0,stable
181.4,24.31,0,1600.44,104.11,100.0,stable
267.55,22.2,1,3195.67,163.09,100.0,stable
161.71,9.73,1,521.96,48.99,100.0,stable
193.15,26.77,0,1985.77,123.94,100.0,stable
184.19,7.25,1,505.61,62.04,100.0,stable
143.34,12.1,1,508.97,39.61,100.0,stable
364.49,9.93,1,2705.74,249.44,100.0,stable
343.52,31.24,0,7231.08,428.86,0.0,severe
293.43,24.97,0,4294.17,275.96,100.0,stable
317.98,16.27,0,3348.0,276.47,100.0,stable
306.9,16.62,0,3182.92,258.99,100.0,stable
143.17,7.67,1,323.38,37.62,100.0,stable
261.09,22.62,1,3098.24,156.57,100.0,stable
338.66,8.69,0,2047.89,283.39,100.0,stable
256.44,11.67,1,1571.65,126.09,100.0,stable
278.84,17.5,1,2761.85,162.71,100.0,stable
136.09,16.2,0,610.61,50.58,100.0,stable
246.81,28.38,0,3420.96,208.99,100.0,stable
190.99,27.4,1,1983.26,92.03,100.0,stable
308.91,24.88,1,4744.37,229.01,87.78,mild
129.02,20.62,0,692.75,49.1,100.0,stable
140.12,20.32,0,805.36,57.58,100.0,stable
283.81,14.17,0,2329.25,213.14,100.0,stable
213.81,26.33,0,2396.13,150.55,100.0,stable
362.59,24.99,0,6561.82,421.55,0.0,severe
205.35,14.56,0,1252.85,112.25,100.0,stable
179.76,18.83,0,1232.42,92.27,100.0,stable
267.06,24.82,1,3537.47,170.95,100.0,stable
342.35,25.09,0,5872.54,376.57,31.37,moderate
364.21,16.41,0,4426.37,363.45,100.0,stable
168.07,6.47,0,375.94,68.44,100.0,stable
351.1,21.27,1,5282.79,275.96,60.86,mild
279.27,26.3,0,4083.16,256.67,100.0,stable
108.5,25.43,1,597.21,28.56,100.0,stable
262.2,7.86,0,1111.22,168.54,100.0,stable
301.92,23.1,1,4224.95,211.27,100.0,stable
241.37,22.91,1,2679.88,134.55,100.0,stable
139.49,30.46,0,1165.44,69.61,100.0,stable
224.4,28.18,0,2809.45,172.06,100.0,stable
358.61,20.17,1,5238.0,282.09,63.1,mild
302.71,6.77,0,1276.8,222.56,100.0,stable
311.4,12.61,0,2500.49,250.97,100.0,stable
329.37,14.69,0,3251.26,289.34,100.0,stable
237.98,26.71,0,3007.32,187.89,100.0,stable
236.27,34.09,1,3697.1,161.11,100.0,stable
233.87,8.66,0,972.95,135.1,100.0,stable
260.54,13.09,0,1816.34,176.86,100.0,stable
188.25,24.7,1,1749.43,84.74,100.0,stable
253.61,17.85,0,2329.52,180.55,100.0,stable
174.61,23.04,0,1409.98,94.12,100.0,stable
100.55,25.52,0,514.6,32.76,100.0,stable
165.09,31.29,0,1672.42,99.15,100.0,stable
281.08,31.86,0,4927.9,290.76,78.61,mild
113.2,31.53,1,791.79,35.13,100.0,stable
268.14,13.44,0,1973.81,188.25,100.0,stable
127.94,16.61,0,552.68,45.0,100.0,stable
113.72,25.78,0,664.58,42.12,100.0,stable
298.25,27.14,1,4794.51,223.26,85.27,mild
311.41,25.23,1,4883.75,234.32,80.81,mild
148.36,21.52,0,954.02,66.01,100.0,stable
129.62,11.68,0,401.99,42.96,100.0,stable
190.74,31.14,0,2223.31,131.97,100.0,stable
359.22,8.38,0,2220.66,317.86,100.0,stable
137.66,10.72,0,416.56,47.88,100.0,stable
349.99,34.93,1,8287.21,359.45,0.0,severe
289.26,23.49,1,3940.1,195.4,100.0,stable
352.29,24.16,0,6001.56,391.53,24.92,severe
327.5,18.18,1,3953.88,227.1,100.0,stable
325.5,17.76,0,3818.93,296.96,100.0,stable
181.26,19.05,0,1267.07,94.18,100.0,stable
158.45,8.92,1,460.11,46.64,100.0,stable
189.68,21.45,0,1554.31,107.75,100.0,stable
154.97,13.47,0,660.87,62.91,100.0,stable
292.61,6.57,1,1157.11,155.71,100.0,stable
309.04,34.3,0,6359.32,369.04,7.03,severe
129.31,12.34,1,422.28,32.34,100.0,stable
147.52,22.11,1,967.65,49.49,100.0,stable
361.29,31.15,0,7978.14,473.53,0.0,severe
205.15,18.41,1,1570.13,89.46,100.0,stable
337.16,25.43,1,5768.31,275.79,36.58,moderate
129.37,22.26,0,748.94,50.89,100.0,stable
173.18,21.71,1,1310.57,67.69,100.0,stable
292.21,17.19,0,2981.84,237.02,100.0,stable
271.9,12.37,0,1871.35,190.74,100.0,stable
359.78,14.85,1,3920.84,259.57,100.0,stable
315.22,25.02,1,4966.17,239.12,76.69,mild
226.95,10.39,0,1097.53,129.62,100.0,stable
138.18,22.44,0,861.08,58.27,100.0,stable
304.43,26.16,0,4827.12,304.12,83.64,mild
183.47,18.12,0,1236.95,94.93,100.0,stable
188.03,19.61,0,1402.21,102.37,100.0,stable
303.88,18.73,0,3503.09,263.2,100.0,stable
159.66,13.35,0,695.6,66.66,100.0,stable
312.89,7.12,0,1433.72,238.45,100.0,stable
182.12,16.05,1,1083.63,67.77,100.0,stable
197.42,30.37,0,2328.41,139.19,100.0,stable
358.14,10.82,0,2844.09,324.44,100.0,stable
346.35,27.33,0,6507.43,402.98,0.0,severe
322.22,33.8,0,6824.0,397.18,0.0,severe
350.47,7.07,0,1787.09,299.05,100.0,stable
316.4,16.36,1,3331.74,205.58,100.0,stable
276.04,27.63,0,4175.47,257.52,100.0,stable
174.4,29.84,0,1788.07,107.46,100.0,stable
282.57,34.04,1,5280.84,230.19,60.96,mild
142.91,29.43,0,1185.72,71.57,100.0,stable
197.79,16.18,1,1288.05,80.1,100.0,stable
204.57,31.42,0,2577.85,152.65,100.0,stable
172.66,31.54,1,1842.37,81.74,100.0,stable
196.06,14.12,0,1107.89,101.64,100.0,stable
152.77,15.6,0,741.62,63.13,100.0,stable
194.79,8.13,0,634.19,93.25,100.0,stable
197.65,9.32,0,747.86,97.16,100.0,stable
