speed_kmh,wing_angle_deg,drs_active,downforce_n,drag_n,stability_index
121.67,10.34,0,313.87,37.23,100.0
331.5,34.33,0,7321.51,424.82,0.0
344.03,6.91,0,1682.32,287.78,100.0
116.19,21.77,0,591.62,40.68,100.0
173.37,31.09,0,1833.73,108.9,100.0
313.64,22.73,0,4490.37,301.85,100.0
298.29,19.64,1,3533.94,193.33,100.0
148.9,20.03,0,897.19,64.68,100.0
155.48,9.66,0,479.33,60.34,100.0
198.18,18.01,0,1434.64,110.55,100.0
228.4,33.07,0,3363.5,196.69,100.0
263.84,6.05,0,867.55,168.15,100.0
197.76,24.53,0,1918.78,124.29,100.0
222.57,24.47,0,2424.2,157.22,100.0
298.08,32.77,0,5682.49,333.0,40.88
109.72,8.43,0,208.51,29.67,100.0
166.9,25.97,0,1441.15,91.06,100.0
289.04,30.24,0,4970.94,297.55,76.45
337.23,8.32,0,1943.82,279.98,100.0
235.59,13.22,1,1500.09,108.66,100.0
241.01,21.97,1,2567.92,131.77,100.0
128.4,5.22,0,177.17,39.6,100.0
218.56,8.05,1,790.51,87.98,100.0
241.14,6.45,0,771.6,140.88,100.0
164.25,5.08,0,282.23,64.75,100.0
171.35,22.37,0,1320.21,89.48,100.0
199.98,20.55,1,1658.37,88.34,100.0
105.32,19.22,1,431.39,23.92,100.0
185.35,34.14,0,2277.82,132.31,100.0
156.03,21.54,0,1056.33,73.05,100.0
186.79,33.53,1,2276.89,99.56,100.0
131.74,23.0,0,801.24,53.53,100.0
335.99,24.1,0,5445.33,355.68,52.73
257.3,8.32,0,1132.46,163.0,100.0
279.96,17.63,1,2804.26,164.38,100.0
309.13,30.3,0,5696.92,340.79,40.15
232.09,30.41,0,3221.13,192.5,100.0
123.03,29.99,1,894.04,40.24,100.0
242.33,23.75,1,2794.66,137.85,100.0
255.51,18.79,0,2484.1,186.27,100.0
297.54,26.16,0,4612.32,290.55,94.38
214.39,15.69,1,1468.19,93.37,100.0
133.81,14.24,0,520.23,47.43,100.0
175.2,28.47,0,1729.12,105.51,100.0
196.22,14.6,1,1146.41,76.9,100.0
271.17,9.97,0,1504.07,184.17,100.0
251.26,34.27,0,4199.6,243.76,100.0
194.37,20.53,1,1565.48,83.42,100.0
361.43,13.47,0,3593.85,342.16,100.0
260.53,18.46,0,2539.66,192.56,100.0
162.87,9.82,0,534.58,66.33,100.0
126.97,13.64,0,449.33,42.34,100.0
140.51,18.27,1,731.07,41.86,100.0
165.18,10.72,0,599.64,68.93,100.0
142.58,25.79,0,1044.88,66.22,100.0
149.44,9.19,0,421.56,55.47,100.0
175.55,31.01,1,1875.67,83.6,100.0
145.94,26.08,0,1106.34,69.79,100.0
337.64,20.87,0,4798.63,337.77,85.07
121.26,29.77,1,862.57,38.91,100.0
239.0,6.62,1,777.57,103.92,100.0
208.76,25.65,1,2228.91,106.18,100.0
360.33,10.59,0,2818.88,327.53,100.0
129.69,13.58,0,466.52,44.13,100.0
205.43,16.95,0,1453.73,116.68,100.0
356.91,20.85,1,5356.43,282.95,57.18
329.36,27.71,1,5959.68,275.39,27.02
316.52,11.49,1,2357.13,191.64,100.0
168.34,22.3,0,1270.4,86.25,100.0
145.29,13.02,0,561.72,54.94,100.0
277.19,9.58,0,1511.08,191.62,100.0
346.28,32.42,0,7595.64,446.24,0.0
247.54,19.09,1,2367.91,131.83,100.0
251.48,10.75,0,1393.86,159.84,100.0
174.19,29.74,1,1778.39,80.24,100.0
303.92,14.56,0,2744.02,245.86,100.0
149.57,8.9,1,409.12,41.55,100.0
185.77,6.84,0,485.58,83.87,100.0
212.74,15.03,0,1387.06,121.34,100.0
234.52,30.48,1,3295.9,147.62,100.0
164.24,17.95,0,982.31,75.85,100.0
130.43,10.22,1,356.78,32.05,100.0
261.81,13.92,1,1948.77,135.55,100.0
176.49,8.61,0,551.15,76.9,100.0
254.03,25.37,1,3266.72,156.36,100.0
140.91,10.32,0,420.38,49.93,100.0
227.5,18.31,0,1920.82,146.44,100.0
241.14,6.05,0,724.28,140.46,100.0
113.73,24.65,0,637.53,41.2,100.0
189.2,14.0,0,1022.86,94.48,100.0
135.62,10.42,1,393.06,34.73,100.0
116.79,26.06,1,707.95,33.5,100.0
362.34,18.99,0,5046.5,375.91,72.67
185.42,25.8,0,1767.88,112.02,100.0
314.62,18.5,1,3711.48,210.76,100.0
167.48,9.88,0,568.53,70.18,100.0
280.6,22.65,1,3582.85,180.94,100.0
301.46,31.61,0,5628.3,332.76,43.58
257.84,28.74,0,3777.55,229.77,100.0
224.97,17.25,0,1773.19,140.63,100.0
209.14,30.3,1,2607.68,116.99,100.0
192.45,6.02,0,458.66,89.44,100.0
346.33,28.03,1,6659.78,306.46,0.0
320.11,25.94,1,5296.86,251.13,60.16
355.73,26.71,0,6719.39,419.82,0.0
132.94,9.14,0,331.75,43.87,100.0
293.68,5.25,1,933.14,155.42,100.0
348.66,14.43,0,3579.85,322.95,100.0
148.03,14.26,0,637.56,58.06,100.0
117.62,22.75,0,632.25,42.47,100.0
296.4,14.86,0,2662.75,234.92,100.0
252.24,10.25,0,1337.97,159.87,100.0
323.08,33.64,1,6831.39,298.52,0.0
137.04,24.68,0,926.33,59.85,100.0
310.75,14.77,0,2909.47,257.86,100.0
153.43,22.46,1,1062.48,53.9,100.0
143.37,21.55,0,892.21,61.68,100.0
143.53,29.09,1,1183.39,53.77,100.0
315.86,27.43,0,5430.23,335.82,53.49
276.28,11.35,0,1775.06,194.34,100.0
238.61,19.79,0,2277.87,165.39,100.0
195.09,15.77,1,1222.24,77.42,100.0
332.46,10.98,0,2486.27,280.12,100.0
204.0,29.74,0,2439.01,146.73,100.0
316.4,6.3,1,1297.71,181.69,100.0
216.37,11.91,0,1142.01,120.06,100.0
199.89,30.32,0,2383.57,142.56,100.0
222.61,26.22,1,2586.61,122.11,100.0
179.87,18.04,0,1183.51,91.11,100.0
298.12,12.1,1,2201.61,171.36,100.0
233.22,15.14,0,1678.28,146.06,100.0
161.54,26.63,0,1381.94,86.44,100.0
338.39,26.41,0,6017.73,377.65,24.11
201.73,14.72,1,1221.49,81.43,100.0
244.04,29.14,0,3426.88,207.49,100.0
340.22,27.35,1,6282.46,291.72,10.88
265.42,17.23,0,2465.11,195.68,100.0
130.98,27.55,0,937.49,57.88,100.0
349.06,7.68,1,1924.86,223.66,100.0
266.34,16.94,0,2441.57,196.08,100.0
188.75,26.79,1,1897.03,88.79,100.0
136.91,14.73,1,563.09,37.51,100.0
310.42,7.87,0,1557.94,236.23,100.0
264.32,9.9,0,1419.37,174.86,100.0
241.37,22.91,1,2679.88,134.55,100.0
336.88,34.79,0,7651.71,442.83,0.0
308.98,32.97,0,6138.25,359.21,18.09
140.19,16.44,0,657.12,53.88,100.0
182.61,10.69,0,731.1,84.22,100.0
165.85,26.84,0,1467.39,91.5,100.0
297.15,30.7,1,5326.5,238.07,58.67
108.89,31.43,1,730.49,32.44,100.0
251.02,12.78,1,1646.35,122.6,100.0
302.05,20.59,1,3790.2,201.67,100.0
332.34,9.44,0,2140.76,275.05,100.0
190.65,5.07,0,379.32,87.23,100.0
317.63,8.86,0,1835.12,249.71,100.0
129.32,29.68,0,978.41,58.9,100.0
324.31,19.88,0,4226.48,306.04,100.0
133.78,12.72,0,465.5,46.39,100.0
205.28,34.78,0,2840.4,164.39,100.0
311.28,14.77,0,2919.64,258.75,100.0
139.73,20.99,0,826.47,57.98,100.0
160.75,22.83,1,1184.8,59.59,100.0
291.4,10.71,0,1864.72,214.51,100.0
290.81,10.76,0,1865.67,213.78,100.0
269.9,33.68,0,4772.92,278.01,86.35
283.9,19.83,0,3230.17,234.28,100.0
243.82,14.15,1,1717.36,117.96,100.0
166.73,9.53,0,543.51,69.28,100.0
191.61,6.21,0,469.11,88.79,100.0
148.12,33.26,1,1421.57,62.27,100.0
340.74,12.0,0,2851.34,298.06,100.0
254.6,18.82,0,2470.19,185.04,100.0
206.23,6.1,0,533.87,102.77,100.0
222.43,28.86,1,2821.63,128.54,100.0
351.03,13.48,1,3393.2,242.11,100.0
140.64,33.72,1,1297.16,56.65,100.0
255.35,29.49,0,3792.92,228.77,100.0
234.06,30.47,0,3282.62,196.05,100.0
262.04,11.16,1,1570.11,130.81,100.0
104.8,10.73,0,241.68,27.75,100.0
331.11,23.32,1,5127.62,255.2,68.62
347.01,8.64,0,2137.04,297.39,100.0
249.76,33.81,0,4101.16,238.69,100.0
284.61,7.87,0,1310.23,198.59,100.0
344.46,26.04,0,6154.41,388.46,17.28
287.42,9.92,0,1680.72,206.79,100.0
140.42,23.64,1,934.24,46.19,100.0
252.72,31.0,0,3886.5,230.99,100.0
260.78,11.19,0,1559.48,172.81,100.0
212.39,8.84,1,819.2,83.73,100.0
295.16,23.94,0,4176.66,273.65,100.0
347.61,7.91,0,1964.08,296.34,100.0
345.28,31.06,0,7266.29,431.65,0.0
219.47,31.58,0,2980.58,176.26,100.0
130.01,28.03,1,938.61,43.19,100.0
360.98,16.57,0,4389.53,357.98,100.0
322.31,17.12,1,3612.52,216.01,100.0
133.04,11.38,0,412.57,45.08,100.0
344.02,24.38,1,5772.79,281.25,36.36
330.52,7.27,1,1632.49,199.81,100.0
237.49,27.67,1,3094.48,143.07,100.0
256.69,10.93,0,1476.2,166.89,100.0
205.74,32.35,1,2675.83,117.97,100.0
114.51,27.22,0,708.58,43.95,100.0
188.83,17.59,1,1272.77,74.73,100.0
312.76,13.96,1,2788.01,193.54,100.0
101.23,12.39,0,259.85,26.44,100.0
188.38,25.72,1,1819.5,86.58,100.0
205.51,31.85,0,2633.12,155.38,100.0
242.41,33.35,0,3816.61,222.78,100.0
343.76,34.02,1,7811.21,340.53,0.0
191.78,33.19,1,2378.7,104.25,100.0
191.94,26.37,0,1933.22,121.4,100.0
295.44,10.84,1,1939.02,165.63,100.0
219.84,15.04,0,1481.8,129.58,100.0
159.52,16.53,0,855.66,69.87,100.0
219.9,24.77,1,2393.36,115.78,100.0
137.33,18.32,0,700.3,53.37,100.0
146.74,15.41,0,676.14,58.07,100.0
232.07,15.72,1,1724.16,109.46,100.0
211.02,21.71,0,1946.31,134.02,100.0
342.43,27.48,0,6392.01,395.05,5.4
196.03,13.05,1,1025.2,75.05,100.0
253.86,21.42,0,2780.48,192.9,100.0
267.55,10.1,0,1483.23,179.56,100.0
103.47,34.96,1,724.81,31.43,100.0
275.84,20.89,0,3205.85,225.52,100.0
147.18,11.77,1,522.24,41.59,100.0
354.68,24.02,0,6050.93,395.8,22.45
139.4,13.23,1,525.55,38.05,100.0
209.88,25.15,0,2211.5,141.68,100.0
122.62,11.89,0,366.09,38.55,100.0
364.17,8.93,0,2433.61,328.51,100.0
233.08,12.54,0,1393.93,140.49,100.0
257.78,22.0,0,2940.74,201.08,100.0
117.78,18.69,0,525.12,39.51,100.0
298.74,27.53,1,4873.18,225.73,81.34
155.62,12.61,1,624.64,47.01,100.0
337.98,24.75,0,5650.46,364.56,42.48
154.36,16.22,1,786.27,48.82,100.0
150.53,19.11,1,876.59,48.77,100.0
109.69,32.52,1,764.18,33.65,100.0
225.1,28.82,1,2886.36,131.55,100.0
249.68,12.49,1,1593.61,120.83,100.0
117.41,26.13,0,717.41,45.22,100.0
305.51,8.66,0,1661.1,230.57,100.0
220.12,34.93,1,3277.92,142.18,100.0
238.96,31.68,1,3543.18,157.03,100.0
216.8,30.42,1,2812.17,126.02,100.0
206.2,24.2,1,2059.3,100.68,100.0
248.3,10.98,0,1387.19,156.26,100.0
141.14,19.91,1,801.47,43.49,100.0
148.21,18.73,0,833.28,62.61,100.0
328.37,17.41,0,3812.48,300.44,100.0
350.72,24.58,0,6046.01,391.27,22.7
198.93,27.16,1,2134.1,99.36,100.0
171.75,13.14,0,792.44,76.91,100.0
270.66,24.86,0,3639.24,234.31,100.0
208.31,15.93,1,1407.53,88.5,100.0
106.73,5.52,0,129.43,27.41,100.0
141.38,9.73,1,399.3,37.45,100.0
289.73,24.47,0,4108.12,266.43,100.0
274.61,29.4,0,4373.76,264.08,100.0
107.18,6.86,0,162.1,27.92,100.0
158.82,9.7,0,502.13,62.99,100.0
161.23,18.8,0,990.02,74.2,100.0
278.05,8.22,1,1305.37,142.62,100.0
105.22,24.5,0,542.55,35.16,100.0
127.59,6.01,1,201.53,29.48,100.0
311.98,8.21,0,1643.04,239.38,100.0
147.31,26.88,0,1159.24,72.25,100.0
272.98,29.82,1,4377.52,197.36,100.0
163.12,12.7,0,691.0,68.95,100.0
126.35,18.75,1,606.36,34.14,100.0
164.44,22.38,1,1216.21,61.81,100.0
291.4,5.67,0,990.69,204.57,100.0
326.76,26.27,0,5583.5,351.16,45.83
320.01,6.79,1,1430.83,186.57,100.0
205.25,10.43,0,901.28,106.08,100.0
277.04,27.0,0,4116.32,256.11,100.0
154.32,29.93,0,1404.0,84.3,100.0
177.68,26.33,0,1654.44,103.96,100.0
337.53,32.49,0,7229.74,424.54,0.0
103.45,34.61,1,718.15,31.2,100.0
122.66,29.36,0,871.67,52.65,100.0
155.09,23.52,0,1134.29,74.95,100.0
107.03,6.62,1,155.93,20.84,100.0
148.08,32.0,0,1373.07,80.92,100.0
254.51,13.62,0,1802.46,170.04,100.0
211.68,16.73,0,1523.8,123.43,100.0
336.56,20.62,0,4713.77,334.08,89.31
316.62,31.51,0,6190.61,366.31,15.47
190.58,29.1,1,2087.37,94.83,100.0
168.75,20.1,0,1156.49,83.19,100.0
200.62,31.36,0,2474.76,146.62,100.0
256.43,30.56,0,3950.45,235.73,100.0
171.04,15.34,1,914.34,59.1,100.0
265.4,13.45,0,1935.11,184.44,100.0
208.49,16.8,0,1484.27,119.88,100.0
246.29,28.02,0,3366.94,206.61,100.0
215.57,23.83,0,2218.47,145.67,100.0
178.03,8.6,0,559.81,78.25,100.0
351.34,14.58,0,3670.25,328.64,100.0
302.36,31.31,0,5612.71,332.69,44.36
137.13,32.97,0,1208.95,70.75,100.0
330.14,9.05,0,2026.55,270.32,100.0
229.17,34.23,1,3490.68,151.99,100.0
337.06,23.82,0,5419.99,356.0,54.0
311.96,28.98,0,5571.56,337.96,46.42
212.68,29.84,0,2658.92,159.8,100.0
105.95,9.36,0,215.71,27.93,100.0
171.2,23.62,0,1387.52,91.5,100.0
243.53,9.15,0,1114.74,147.24,100.0
267.87,18.12,0,2636.97,202.37,100.0
168.34,15.69,0,905.59,76.76,100.0
136.93,30.39,1,1120.82,50.24,100.0
321.26,9.45,0,2002.3,257.03,100.0
360.87,30.54,0,7818.72,466.65,0.0
239.31,15.69,0,1829.29,155.11,100.0
145.5,6.83,1,297.34,38.58,100.0
172.16,24.93,1,1476.19,71.2,100.0
104.87,34.86,1,742.81,32.23,100.0
342.29,31.67,1,7268.3,322.13,0.0
131.2,32.72,1,1099.52,48.34,100.0
252.78,15.85,0,2062.41,173.53,100.0
172.62,11.14,0,680.17,75.67,100.0
246.86,30.97,1,3704.62,165.18,100.0
272.63,5.94,0,908.42,179.39,100.0
319.88,33.44,1,6662.79,291.5,0.0
154.7,16.17,0,787.71,65.33,100.0
102.91,25.98,1,548.19,25.98,100.0
136.27,16.51,0,623.5,50.97,100.0
338.5,23.67,0,5435.88,358.07,53.21
331.58,15.01,1,3363.71,220.98,100.0
258.31,14.51,0,1975.58,177.48,100.0
259.14,15.77,0,2156.9,182.14,100.0
276.23,28.66,1,4324.1,197.45,100.0
146.47,11.15,1,490.27,40.87,100.0
342.32,18.12,0,4305.95,330.47,100.0
210.97,14.12,0,1282.74,117.69,100.0
201.53,7.48,1,624.99,74.42,100.0
237.51,26.81,0,3006.43,187.55,100.0
112.45,31.47,1,779.97,34.63,100.0
144.07,12.37,0,525.26,53.54,100.0
295.58,16.25,0,2887.79,238.77,100.0
121.94,31.54,0,918.93,54.36,100.0
259.84,31.58,1,4177.25,185.28,100.0
165.02,26.47,0,1434.03,89.91,100.0
203.16,19.09,1,1595.08,88.8,100.0
176.5,9.64,0,616.48,77.75,100.0
194.25,22.89,0,1734.27,116.15,100.0
290.55,16.53,1,2837.02,173.82,100.0
178.74,14.58,0,950.33,85.06,100.0
250.1,29.85,1,3678.51,165.78,100.0
226.15,17.49,0,1816.28,142.69,100.0
275.87,20.27,0,3114.85,223.0,100.0
348.26,17.48,0,4305.47,338.34,100.0
294.13,26.11,0,4498.65,283.63,100.0
156.96,11.45,0,578.0,62.81,100.0
108.26,24.76,0,579.94,37.41,100.0
169.5,20.52,0,1189.87,84.57,100.0
257.7,27.9,0,3671.95,225.66,100.0
113.63,20.65,0,537.94,38.1,100.0
231.54,15.99,0,1745.05,145.91,100.0
258.16,8.44,0,1156.36,164.28,100.0
188.57,20.45,1,1468.06,78.41,100.0
304.29,14.35,1,2712.31,184.27,100.0
128.25,31.97,0,1028.92,60.66,100.0
119.91,12.46,0,366.49,37.14,100.0
292.97,28.95,0,4909.27,297.88,79.54
231.31,18.95,0,2052.38,153.08,100.0
282.43,5.39,1,884.81,143.86,100.0
215.23,13.03,1,1233.78,90.44,100.0
165.3,32.5,1,1734.57,76.38,100.0
317.06,14.27,0,2927.15,266.41,100.0
311.85,22.61,0,4418.2,297.76,100.0
284.09,22.41,1,3636.09,184.63,100.0
172.12,24.79,0,1467.68,94.62,100.0
256.41,33.52,0,4289.29,250.1,100.0
195.66,27.19,0,2066.75,128.24,100.0
124.27,21.83,1,678.56,34.94,100.0
343.09,32.39,0,7450.46,437.8,0.0
136.26,28.23,0,1037.76,63.51,100.0
351.81,12.63,0,3196.95,320.43,100.0
218.19,12.07,0,1176.67,122.34,100.0
149.06,30.5,0,1332.26,79.55,100.0
243.6,8.7,0,1060.64,146.65,100.0
331.33,10.47,0,2357.03,276.55,100.0
294.04,26.04,0,4484.38,283.05,100.0
313.74,10.51,1,2120.54,186.05,100.0
274.58,30.73,1,4551.32,203.38,97.43
283.45,10.94,0,1802.34,203.55,100.0
325.04,13.16,0,2842.93,275.55,100.0
166.16,20.72,0,1154.0,81.57,100.0
229.7,23.18,1,2453.86,122.49,100.0
158.62,21.73,1,1100.72,56.82,100.0
361.73,19.05,1,5045.21,281.3,72.74
350.18,7.16,1,1806.92,224.08,100.0
110.45,22.65,0,555.16,37.38,100.0
286.98,27.72,0,4526.47,278.84,98.68
345.19,19.04,0,4591.8,341.48,95.41
147.85,13.6,0,607.42,57.37,100.0
250.51,9.08,0,1169.75,155.67,100.0
342.6,14.82,0,3547.08,313.66,100.0
109.0,32.66,1,757.47,33.32,100.0
284.82,16.06,0,2651.46,221.03,100.0
178.8,27.06,0,1718.14,106.8,100.0
344.96,13.89,0,3374.78,313.6,100.0
357.33,8.65,0,2268.9,315.37,100.0
350.23,31.32,1,7534.49,334.9,0.0
225.67,11.27,0,1175.91,129.53,100.0
328.44,7.42,0,1645.98,263.41,100.0
323.81,16.51,1,3521.47,215.85,100.0
184.56,30.56,0,2046.37,122.11,100.0
319.66,7.88,0,1655.5,250.55,100.0
109.81,9.84,0,243.37,30.16,100.0
258.01,26.52,1,3511.6,165.01,100.0
160.95,15.43,0,814.23,69.88,100.0
131.95,22.0,0,770.65,52.69,100.0
120.39,16.15,0,476.28,39.55,100.0
284.52,34.24,0,5382.07,312.43,55.9
190.07,30.82,0,2187.08,130.19,100.0
292.06,28.17,0,4758.56,291.44,87.07
117.32,25.07,0,689.01,44.2,100.0
183.55,20.08,0,1366.9,98.39,100.0
242.97,17.19,1,2061.2,122.9,100.0
309.54,5.18,0,1022.05,230.11,100.0
184.47,25.48,0,1729.4,110.17,100.0
265.86,21.92,1,3117.87,160.19,100.0
334.78,7.94,0,1829.1,274.96,100.0
263.2,25.84,1,3567.36,169.42,100.0
161.73,20.88,1,1101.35,58.13,100.0
106.47,15.12,0,349.23,30.43,100.0
330.58,11.87,1,2656.3,210.07,100.0
105.64,24.15,0,539.44,35.2,100.0
331.8,10.83,0,2444.12,278.51,100.0
240.17,20.27,0,2361.31,169.03,100.0
348.85,27.09,1,6547.94,305.14,0.0
311.68,28.76,0,5522.19,335.83,48.89
364.45,17.65,0,4757.57,371.56,87.12
192.94,17.06,1,1290.05,77.33,100.0
303.3,20.89,0,3876.27,272.68,100.0
206.51,15.03,1,1306.72,85.75,100.0
227.17,30.97,0,3137.34,186.52,100.0
266.29,24.8,0,3513.84,226.51,100.0
331.52,15.97,0,3572.46,299.03,100.0
360.78,10.25,1,2736.51,245.29,100.0
303.59,34.31,1,6138.68,267.16,18.07
210.71,33.85,0,2921.89,170.01,100.0
211.66,11.98,0,1098.39,114.98,100.0
295.46,13.28,1,2369.31,171.04,100.0
163.28,13.59,1,740.37,52.47,100.0
129.28,15.32,0,521.55,45.0,100.0
193.97,14.46,0,1109.92,100.0,100.0
176.12,5.34,1,341.3,55.93,100.0
178.52,28.21,0,1780.23,108.98,100.0
161.91,22.17,0,1168.91,79.59,100.0
111.15,7.41,1,188.33,22.63,100.0
104.74,34.17,0,727.95,42.28,100.0
361.75,15.03,0,4010.06,350.83,100.0
213.36,30.75,0,2750.39,163.83,100.0
201.85,33.21,1,2636.27,115.52,100.0
280.11,5.48,0,885.54,188.79,100.0
157.84,33.86,1,1640.19,71.57,100.0
351.74,16.17,0,4069.98,337.68,100.0
308.38,8.0,1,1564.46,175.08,100.0
123.69,22.01,0,677.41,46.31,100.0
210.66,6.19,0,564.97,107.3,100.0
332.97,14.08,0,3186.17,292.98,100.0
350.35,30.05,1,7262.77,326.66,0.0
223.86,28.78,0,2850.25,173.3,100.0
262.55,34.15,0,4571.62,265.54,96.42
144.26,5.87,0,251.65,50.21,100.0
362.66,21.55,0,5707.98,394.66,39.6
161.39,8.13,1,435.23,48.01,100.0
349.82,32.29,1,7724.49,340.69,0.0
272.16,6.12,1,933.19,134.26,100.0
261.05,32.68,0,4347.49,254.93,100.0
235.86,14.05,0,1595.9,146.96,100.0
161.13,25.03,0,1297.63,83.31,100.0
146.78,18.28,0,798.61,60.93,100.0
158.43,23.21,0,1168.83,77.74,100.0
149.41,17.53,0,794.41,62.32,100.0
306.59,26.46,1,4948.44,232.74,77.58
192.78,10.28,0,783.96,93.42,100.0
115.33,14.47,0,392.63,35.35,100.0
356.81,12.04,1,3136.67,245.26,100.0
334.2,14.27,0,3252.67,296.0,100.0
345.85,10.08,1,2474.0,224.98,100.0
363.65,23.4,1,6205.62,308.31,14.72
146.08,18.5,0,800.17,60.58,100.0
205.0,16.96,0,1448.23,116.21,100.0
300.93,30.85,0,5487.2,326.56,50.64
284.45,22.99,0,3733.24,249.51,100.0
140.78,21.31,0,851.06,59.21,100.0
316.2,25.24,0,5037.46,322.18,73.13
159.48,23.65,1,1205.24,59.58,100.0
159.31,24.51,0,1244.21,80.62,100.0
242.3,23.9,0,2810.34,184.27,100.0
257.13,13.49,0,1821.85,173.23,100.0
253.72,26.22,0,3360.61,211.51,100.0
124.24,20.31,0,633.0,45.26,100.0
332.53,28.31,1,6195.67,284.11,15.22
170.38,15.03,0,889.33,77.82,100.0
134.32,20.77,0,756.02,53.36,100.0
335.52,27.47,0,6135.32,379.22,18.23
353.25,15.39,0,3912.02,336.39,100.0
328.46,26.26,1,5639.42,266.06,43.03
314.52,27.75,0,5442.16,335.12,52.89
273.64,21.45,0,3235.48,224.27,100.0
245.98,11.3,1,1400.78,115.47,100.0
123.05,33.1,0,976.87,57.12,100.0
208.24,19.12,1,1677.79,93.34,100.0
198.76,30.88,0,2395.44,142.53,100.0
168.83,32.24,0,1796.54,105.69,100.0
291.71,7.29,0,1275.59,207.55,100.0
231.41,17.77,0,1930.85,150.11,100.0
121.48,17.38,0,520.83,41.09,100.0
158.35,19.36,0,981.96,72.27,100.0
281.06,10.77,0,1743.71,199.7,100.0
120.17,33.08,0,931.42,54.46,100.0
325.57,9.51,0,2068.7,264.14,100.0
231.21,8.56,0,940.24,131.93,100.0
227.36,12.61,0,1333.61,133.8,100.0
256.99,7.39,0,1003.15,161.22,100.0
318.54,17.05,0,3515.92,281.02,100.0
192.17,11.84,0,895.32,94.61,100.0
279.67,19.35,0,3061.72,225.41,100.0
249.92,22.11,0,2777.08,189.4,100.0
170.76,20.41,1,1201.51,64.25,100.0
332.84,31.59,0,6856.48,405.45,0.0
311.32,31.79,0,6032.05,356.12,23.4
274.49,22.83,1,3453.64,173.73,100.0
325.4,20.83,0,4449.46,313.52,100.0
329.83,16.62,0,3677.49,299.16,100.0
287.72,25.73,0,4246.09,269.35,100.0
321.81,11.44,0,2426.64,263.97,100.0
284.83,13.07,1,2167.1,158.48,100.0
280.24,21.54,1,3406.56,176.7,100.0
263.93,23.11,0,3231.07,215.35,100.0
299.47,26.54,1,4734.75,222.41,88.26
142.03,33.8,0,1325.72,77.16,100.0
333.43,6.46,1,1478.76,202.03,100.0
331.04,24.13,0,5293.69,345.53,60.32
107.75,20.24,1,474.63,25.5,100.0
318.84,16.75,0,3462.59,280.15,100.0
134.15,7.73,0,286.02,44.07,100.0
188.81,25.94,0,1842.58,116.48,100.0
297.03,27.06,0,4742.79,294.8,87.86
142.6,9.9,0,412.97,50.89,100.0
316.76,25.89,0,5176.49,327.51,66.18
320.52,6.08,0,1285.78,248.2,100.0
234.48,9.64,0,1088.36,137.21,100.0
101.69,11.1,0,235.23,26.25,100.0
176.07,33.98,1,2046.86,89.26,100.0
263.49,21.65,0,3025.94,208.7,100.0
360.01,20.2,1,5287.76,284.48,60.61
267.43,34.44,0,4778.57,277.09,86.07
168.85,9.78,0,571.96,71.25,100.0
268.01,34.21,0,4771.68,277.05,86.42
243.1,12.02,1,1454.17,113.82,100.0
306.66,24.89,0,4676.69,300.96,91.17
128.35,27.92,0,911.35,56.0,100.0
301.67,5.29,1,992.17,164.04,100.0
243.44,27.0,0,3179.08,197.77,100.0
355.19,20.2,0,5146.0,369.19,67.7
190.6,20.58,1,1508.97,80.3,100.0
267.64,14.47,0,2115.39,190.42,100.0
346.99,32.19,1,7578.27,334.5,0.0
127.17,10.73,0,355.81,40.86,100.0
348.37,16.38,0,4042.51,332.36,100.0
282.29,6.27,0,1028.39,192.8,100.0
117.98,18.28,0,515.75,39.36,100.0
179.76,32.49,1,2050.91,90.32,100.0
287.67,12.3,1,2082.88,159.97,100.0
117.85,28.57,1,784.63,35.87,100.0
254.28,6.14,0,817.32,156.28,100.0
191.66,29.59,0,2143.17,129.13,100.0
264.54,14.39,0,2055.12,185.8,100.0
112.12,6.87,0,177.59,30.56,100.0
330.96,14.99,0,3347.6,293.47,100.0
357.97,21.84,1,5631.48,289.95,43.43
356.75,32.88,0,8163.78,478.03,0.0
298.66,14.86,0,2702.67,238.5,100.0
134.47,16.22,0,596.87,49.4,100.0
300.94,25.84,0,4663.49,295.31,91.83
106.52,5.59,0,130.6,27.32,100.0
105.86,26.13,0,583.21,36.76,100.0
185.76,6.15,1,436.83,62.56,100.0
229.49,33.35,0,3421.09,199.69,100.0
304.16,34.82,0,6241.19,361.16,12.94
281.07,27.35,1,4288.31,199.12,100.0
218.16,18.18,0,1754.39,134.36,100.0
172.51,10.39,0,634.3,74.9,100.0
364.24,6.3,1,1721.07,240.8,100.0
212.94,29.86,0,2667.29,160.27,100.0
219.62,28.18,0,2691.51,164.82,100.0
143.36,32.55,0,1306.58,76.69,100.0
310.62,13.0,1,2564.19,188.31,100.0
283.83,17.5,0,2861.68,224.78,100.0
158.5,32.32,0,1587.21,93.32,100.0
121.83,16.08,0,485.65,40.45,100.0
280.33,13.17,0,2115.84,204.99,100.0
273.45,22.54,0,3385.92,228.6,100.0
172.41,19.19,0,1154.55,85.43,100.0
351.98,11.16,0,2832.38,314.68,100.0
140.03,31.39,0,1206.75,71.48,100.0
214.57,24.16,0,2226.2,145.24,100.0
350.06,13.08,0,3275.45,319.21,100.0
211.23,24.0,0,2144.0,140.31,100.0
269.21,33.56,1,4734.07,206.96,88.3
205.36,10.46,0,904.42,106.22,100.0
